x,y,species stddev
658.0,658.0,0.0039119744
659.0,659.0,0.05885598
660.0,660.0,0.0027527614
661.0,661.0,0.014945894
662.0,662.0,0.0056883423
663.0,663.0,0.0025991355
664.0,664.0,0.046504445
665.0,665.0,0.00339542
666.0,666.0,0.012569716
667.0,667.0,0.0027390213
668.0,668.0,0.0034049356
669.0,669.0,0.021541154
670.0,670.0,0.02398229
671.0,671.0,0.008114695
672.0,672.0,0.022390164
673.0,673.0,0.0131311
674.0,674.0,0.017776215
675.0,675.0,0.007639071
676.0,676.0,0.0065213465
677.0,677.0,0.11699403
678.0,678.0,0.017259516
679.0,679.0,0.006983724
680.0,680.0,0.004068111
681.0,681.0,0.007270209
682.0,682.0,0.05032102
683.0,683.0,0.025449608
684.0,684.0,0.0033394573
685.0,685.0,0.060878932
686.0,686.0,0.005781081
687.0,687.0,0.01621827
688.0,688.0,0.0435035
689.0,689.0,0.052469667
690.0,690.0,0.019550594
691.0,691.0,0.026084969
692.0,692.0,0.016722837
693.0,693.0,0.031066118
694.0,694.0,0.04154245
695.0,695.0,0.0066115456
696.0,696.0,0.0033481696
697.0,697.0,0.01337644
698.0,698.0,0.0055302596
699.0,699.0,0.07383367
700.0,700.0,0.007500355
701.0,701.0,0.007168613
702.0,702.0,0.011494288
703.0,703.0,0.021846311
704.0,704.0,0.041212708
705.0,705.0,0.006604346
706.0,706.0,0.010995281
707.0,707.0,0.02039675
708.0,708.0,0.015152267
709.0,709.0,0.023168491
710.0,710.0,0.01458684
711.0,711.0,0.047408544
712.0,712.0,0.020605035
713.0,713.0,0.042528216
714.0,714.0,0.009209058
715.0,715.0,0.003043718
716.0,716.0,0.00396906
717.0,717.0,0.0032278881
718.0,718.0,0.010771045
719.0,719.0,0.04828665
720.0,720.0,0.049636178
721.0,721.0,0.005729558
722.0,722.0,0.0076176687
723.0,723.0,0.006723552
724.0,724.0,0.0051279054
725.0,725.0,0.0063118194
726.0,726.0,0.003580166
727.0,727.0,0.022932066
728.0,728.0,0.002866527
729.0,729.0,0.0071187387
730.0,730.0,0.02057557
731.0,731.0,0.029018803
732.0,732.0,0.0033462006
733.0,733.0,0.014093362
734.0,734.0,0.015920186
735.0,735.0,0.017953867
736.0,736.0,0.003633568
737.0,737.0,0.011196424
738.0,738.0,0.0030789168
739.0,739.0,0.06802939
740.0,740.0,0.0025415937
741.0,741.0,0.025598085
742.0,742.0,0.068429105
743.0,743.0,0.0029996615
744.0,744.0,0.044530917
745.0,745.0,0.01857422
746.0,746.0,0.011520498
747.0,747.0,0.004610047
748.0,748.0,0.011531186
749.0,749.0,0.0179668
750.0,750.0,0.0066523748
751.0,751.0,0.0026831839
752.0,752.0,0.012001926
753.0,753.0,0.006707213
754.0,754.0,0.022903705
755.0,755.0,0.053575043
756.0,756.0,6.144945E-4
757.0,757.0,0.003922851
758.0,758.0,0.0026178083
759.0,759.0,0.014978081
760.0,760.0,0.022635648
761.0,761.0,0.024018152
762.0,762.0,0.0055576134
763.0,763.0,0.009280281
764.0,764.0,0.043514144
765.0,765.0,0.05118709
766.0,766.0,0.015656406
767.0,767.0,0.007108632
768.0,768.0,0.0038269458
769.0,769.0,0.025929147
770.0,770.0,0.009578481
771.0,771.0,0.0021224024
772.0,772.0,0.0038666616
773.0,773.0,0.040328972
774.0,774.0,0.018224208
775.0,775.0,0.051599845
776.0,776.0,0.0026970974
777.0,777.0,0.0056321174
778.0,778.0,0.0253383
779.0,779.0,0.03707457
780.0,780.0,0.004401381
781.0,781.0,0.015992332
782.0,782.0,0.028164456
783.0,783.0,0.019038895
784.0,784.0,0.0048199375
785.0,785.0,0.006295562
786.0,786.0,0.028129272
787.0,787.0,0.023688305
788.0,788.0,0.005940442
789.0,789.0,0.038584474
790.0,790.0,0.03429201
791.0,791.0,0.0029751607
792.0,792.0,0.009192368
793.0,793.0,0.013347141
794.0,794.0,0.0027774856
795.0,795.0,0.024780966
796.0,796.0,0.006629663
797.0,797.0,0.035968833
798.0,798.0,0.03366666
799.0,799.0,0.0149029875
800.0,800.0,0.030561179
801.0,801.0,0.026940497
802.0,802.0,0.030548107
803.0,803.0,0.059113782
804.0,804.0,0.0059808134
805.0,805.0,0.04752
806.0,806.0,0.011551159
807.0,807.0,0.028810414
808.0,808.0,0.007664939
809.0,809.0,0.048841685
810.0,810.0,0.013379617
811.0,811.0,0.01652386
812.0,812.0,0.0053947144
813.0,813.0,0.0026849406
814.0,814.0,0.008078877
815.0,815.0,0.013493539
816.0,816.0,0.0138099445
817.0,817.0,0.03533188
818.0,818.0,0.0148417745
819.0,819.0,0.006317101
820.0,820.0,0.0062204823
821.0,821.0,0.003946713
822.0,822.0,0.01730089
823.0,823.0,0.0053852918
824.0,824.0,0.133641
825.0,825.0,0.017053196
826.0,826.0,0.04337121
827.0,827.0,0.00315581
828.0,828.0,0.0020221593
829.0,829.0,0.0075817592
830.0,830.0,0.01650336
831.0,831.0,0.040980473
832.0,832.0,0.011105399
833.0,833.0,0.06395867
834.0,834.0,0.005169732
835.0,835.0,0.022494286
836.0,836.0,0.00899837
837.0,837.0,0.0133598205
838.0,838.0,0.016150272
839.0,839.0,0.003901431
840.0,840.0,0.016777646
841.0,841.0,0.020446083
842.0,842.0,0.0153494915
843.0,843.0,0.00235756
844.0,844.0,0.028777473
845.0,845.0,0.0029871203
846.0,846.0,0.0065626544
847.0,847.0,0.005771727
848.0,848.0,0.0033601425
849.0,849.0,0.005453594
850.0,850.0,0.020603655
851.0,851.0,0.029572401
852.0,852.0,0.0027062467
853.0,853.0,0.0051356726
854.0,854.0,0.005997933
855.0,855.0,0.01768638
856.0,856.0,0.041811123
857.0,857.0,0.0031735064
858.0,858.0,0.050541304
859.0,859.0,0.026215728
860.0,860.0,0.0149403075
861.0,861.0,0.055049
862.0,862.0,0.005444405
863.0,863.0,0.0023061344
864.0,864.0,0.04795262
865.0,865.0,0.00263092
866.0,866.0,0.027481098
867.0,867.0,0.015318596
868.0,868.0,0.021880506
869.0,869.0,0.007165116
870.0,870.0,0.0053834408
871.0,871.0,0.0036756785
872.0,872.0,0.013097291
873.0,873.0,0.045915887
874.0,874.0,0.014771362
875.0,875.0,0.013986773
876.0,876.0,0.0105078425
877.0,877.0,0.033735488
878.0,878.0,0.06083343
879.0,879.0,0.016606538
880.0,880.0,0.024690151
881.0,881.0,0.0072487523
882.0,882.0,0.00732089
883.0,883.0,0.0025885056
884.0,884.0,0.0061447173
885.0,885.0,0.002449756
886.0,886.0,0.017447237
887.0,887.0,0.0286069
888.0,888.0,0.01307197
889.0,889.0,0.0072175777
890.0,890.0,0.015642514
891.0,891.0,0.0010311531
892.0,892.0,0.006196671
893.0,893.0,0.0027676008
894.0,894.0,0.0026941074
895.0,895.0,0.029720578
896.0,896.0,0.026123786
897.0,897.0,0.004240641
898.0,898.0,0.028989637
899.0,899.0,0.0069899797
900.0,900.0,0.009699642
901.0,901.0,0.005887721
902.0,902.0,0.05090687
903.0,903.0,0.004514631
904.0,904.0,0.0048013655
905.0,905.0,0.0070222775
906.0,906.0,0.032619752
907.0,907.0,0.02072975
908.0,908.0,0.006494568
909.0,909.0,0.014764911
910.0,910.0,0.017708827
911.0,911.0,0.03813312
912.0,912.0,0.03030486
913.0,913.0,0.009614437
914.0,914.0,0.01878996
915.0,915.0,0.034867767
916.0,916.0,0.0033792811
917.0,917.0,0.045548547
918.0,918.0,0.011204483
919.0,919.0,0.015999584
920.0,920.0,0.002708398
921.0,921.0,0.0044768616
922.0,922.0,0.06909934
923.0,923.0,0.009745667
924.0,924.0,0.0053589675
925.0,925.0,0.0048040035
926.0,926.0,0.054360036
927.0,927.0,0.017636957
928.0,928.0,0.03462285
929.0,929.0,0.00919006
930.0,930.0,0.01107874
931.0,931.0,0.013083567
932.0,932.0,0.022622943
933.0,933.0,0.0063165436
934.0,934.0,0.039107095
935.0,935.0,0.026659284
936.0,936.0,0.023311008
937.0,937.0,0.016439866
938.0,938.0,0.019075165
939.0,939.0,0.016089443
940.0,940.0,0.042931978
941.0,941.0,0.015807178
942.0,942.0,0.016154654
943.0,943.0,0.0051127393
944.0,944.0,0.05304868
945.0,945.0,0.046414956
946.0,946.0,0.04723239
947.0,947.0,0.018092606
948.0,948.0,0.0058583994
949.0,949.0,0.005669402
950.0,950.0,0.0034053114
951.0,951.0,0.002465051
952.0,952.0,0.010751005
953.0,953.0,0.0026100068
954.0,954.0,0.026912913
955.0,955.0,0.0060806186
956.0,956.0,0.04949399
957.0,957.0,0.0033944896
958.0,958.0,0.030831397
959.0,959.0,0.0051992526
960.0,960.0,0.0032771556
961.0,961.0,0.0062904106
962.0,962.0,0.0026517587
963.0,963.0,0.05795424
964.0,964.0,0.04266161
965.0,965.0,0.0020597423
966.0,966.0,0.016416423
967.0,967.0,0.013133959
968.0,968.0,0.002541128
969.0,969.0,0.0142285945
970.0,970.0,0.0040537305
971.0,971.0,0.0025566958
972.0,972.0,0.0032661862
973.0,973.0,0.009398226
974.0,974.0,0.07146683
975.0,975.0,0.0138741145
976.0,976.0,0.0032935108
977.0,977.0,0.008081326
978.0,978.0,0.045239158
979.0,979.0,0.00666677
980.0,980.0,0.006718123
