x,y,species min
412.0,412.0,0.011754853
413.0,413.0,0.010497578
414.0,414.0,0.40154958
415.0,415.0,0.18656912
416.0,416.0,0.19007604
417.0,417.0,0.3405198
418.0,418.0,0.31452027
419.0,419.0,0.6955257
420.0,420.0,0.28034988
421.0,421.0,0.19562982
422.0,422.0,0.6667279
423.0,423.0,0.67664057
424.0,424.0,0.10831621
425.0,425.0,0.10264257
426.0,426.0,0.3492609
427.0,427.0,0.0075847358
428.0,428.0,0.447385
429.0,429.0,0.010111095
430.0,430.0,0.010210115
431.0,431.0,0.09537359
432.0,432.0,0.6182633
433.0,433.0,0.22515967
434.0,434.0,0.4761962
435.0,435.0,0.012073877
436.0,436.0,0.2557165
437.0,437.0,0.6957136
438.0,438.0,0.068585955
439.0,439.0,0.7848302
440.0,440.0,0.009997623
441.0,441.0,0.020803992
442.0,442.0,0.1977593
443.0,443.0,0.74209183
444.0,444.0,0.20959128
445.0,445.0,0.34067097
446.0,446.0,0.7300679
447.0,447.0,0.01645625
448.0,448.0,0.4394789
449.0,449.0,0.738355
450.0,450.0,0.1128366
451.0,451.0,0.1043015
452.0,452.0,0.72576517
453.0,453.0,0.20468771
454.0,454.0,0.75916034
455.0,455.0,0.15824369
456.0,456.0,0.6812439
457.0,457.0,0.79958963
458.0,458.0,0.01725254
459.0,459.0,0.51858544
460.0,460.0,0.3838666
461.0,461.0,0.18228348
462.0,462.0,0.3439332
463.0,463.0,0.021315325
464.0,464.0,0.012516734
465.0,465.0,0.59829295
466.0,466.0,0.30746964
467.0,467.0,0.05414884
468.0,468.0,0.060837638
469.0,469.0,0.023281142
470.0,470.0,0.09085055
471.0,471.0,0.01972528
472.0,472.0,0.044564366
473.0,473.0,0.51283497
474.0,474.0,0.22958423
475.0,475.0,0.316714
476.0,476.0,0.25210497
477.0,477.0,0.03016195
478.0,478.0,0.54550517
479.0,479.0,0.062488142
480.0,480.0,0.41402015
481.0,481.0,0.7067429
482.0,482.0,0.36207792
483.0,483.0,0.070316836
484.0,484.0,0.29094905
485.0,485.0,0.80756724
486.0,486.0,0.18897147
487.0,487.0,0.030950874
488.0,488.0,0.79734355
489.0,489.0,0.057774737
490.0,490.0,0.20143117
491.0,491.0,0.102806136
492.0,492.0,0.4144436
493.0,493.0,0.05246313
494.0,494.0,0.014861296
495.0,495.0,0.49332854
496.0,496.0,0.118680745
497.0,497.0,0.3888861
498.0,498.0,0.46712527
499.0,499.0,0.012079451
500.0,500.0,0.15035175
501.0,501.0,0.113034226
502.0,502.0,0.7066514
503.0,503.0,0.032232203
504.0,504.0,0.25168705
505.0,505.0,0.02677379
506.0,506.0,0.33371732
507.0,507.0,0.29272163
508.0,508.0,0.024581142
509.0,509.0,0.069242015
510.0,510.0,0.74204034
511.0,511.0,0.085916094
512.0,512.0,0.069395095
513.0,513.0,0.78233194
514.0,514.0,0.5155675
515.0,515.0,0.212899
516.0,516.0,0.37271157
517.0,517.0,0.0689305
518.0,518.0,0.47016847
519.0,519.0,0.28674206
520.0,520.0,0.25518692
521.0,521.0,0.2424086
522.0,522.0,0.034929838
523.0,523.0,0.0582721
524.0,524.0,0.08146456
525.0,525.0,0.722522
526.0,526.0,0.5875645
527.0,527.0,0.57212067
528.0,528.0,0.61435944
529.0,529.0,0.008033803
530.0,530.0,0.82868457
531.0,531.0,0.40392047
532.0,532.0,0.007381954
533.0,533.0,0.70099556
534.0,534.0,0.1370257
535.0,535.0,0.6848296
536.0,536.0,0.3110534
537.0,537.0,0.62757635
538.0,538.0,0.24260378
539.0,539.0,0.008799108
540.0,540.0,0.531951
541.0,541.0,0.77653843
542.0,542.0,0.53505903
543.0,543.0,0.0023078618
544.0,544.0,0.024245784
545.0,545.0,0.3329785
546.0,546.0,0.08447616
547.0,547.0,0.77710533
548.0,548.0,0.50843686
549.0,549.0,0.7016434
550.0,550.0,0.023912849
551.0,551.0,0.023348963
552.0,552.0,0.1008947
553.0,553.0,0.75692254
554.0,554.0,0.16404614
555.0,555.0,0.10864942
556.0,556.0,0.12305675
557.0,557.0,0.60728407
558.0,558.0,0.4762855
559.0,559.0,0.4420986
560.0,560.0,0.36025178
561.0,561.0,0.35299248
562.0,562.0,0.07226295
563.0,563.0,0.14077528
564.0,564.0,0.25777254
565.0,565.0,0.18936275
566.0,566.0,0.015933914
567.0,567.0,0.007917062
568.0,568.0,0.086724974
569.0,569.0,0.017275365
570.0,570.0,0.51645744
571.0,571.0,0.35168752
572.0,572.0,0.48301673
573.0,573.0,0.70964056
574.0,574.0,0.0054188487
575.0,575.0,0.0302626
576.0,576.0,0.35871607
577.0,577.0,0.39929652
578.0,578.0,0.06425065
579.0,579.0,0.013089788
580.0,580.0,0.84064233
581.0,581.0,0.026143916
582.0,582.0,0.17816593
583.0,583.0,0.009673479
584.0,584.0,0.055838913
585.0,585.0,0.39078888
586.0,586.0,0.18900982
587.0,587.0,0.191356
588.0,588.0,0.56616116
589.0,589.0,0.63293296
590.0,590.0,0.23804289
591.0,591.0,0.77677286
592.0,592.0,0.0106679
593.0,593.0,0.26225013
594.0,594.0,0.44023433
595.0,595.0,0.6201211
596.0,596.0,0.03374615
597.0,597.0,0.7693435
598.0,598.0,0.5516374
599.0,599.0,0.63429725
600.0,600.0,0.47501448
601.0,601.0,0.009129022
602.0,602.0,0.50629413
603.0,603.0,0.47062948
604.0,604.0,0.1383503
605.0,605.0,0.1700916
606.0,606.0,0.76518166
607.0,607.0,0.30591804
608.0,608.0,0.21076566
609.0,609.0,0.26316556
610.0,610.0,0.12651385
611.0,611.0,0.7057083
612.0,612.0,0.029775161
613.0,613.0,0.7578768
614.0,614.0,0.7335705
615.0,615.0,0.5904514
616.0,616.0,0.5665624
617.0,617.0,0.2157826
618.0,618.0,0.029462148
619.0,619.0,0.7263179
620.0,620.0,0.39922878
621.0,621.0,0.17778094
622.0,622.0,0.18219174
623.0,623.0,0.026947005
624.0,624.0,0.022402123
625.0,625.0,0.004343824
626.0,626.0,0.19421549
627.0,627.0,0.020823844
628.0,628.0,0.079682305
629.0,629.0,0.41480047
630.0,630.0,0.35240802
