x,y,species min
555.0,555.0,1.6394899E-5
556.0,556.0,0.008163809
557.0,557.0,8.314831E-4
558.0,558.0,0.04697738
559.0,559.0,0.0941776
560.0,560.0,5.677121E-4
561.0,561.0,0.010764286
562.0,562.0,0.13697441
563.0,563.0,0.62660253
564.0,564.0,1.7010416E-4
565.0,565.0,0.0012503047
566.0,566.0,0.07119898
567.0,567.0,0.0016742359
568.0,568.0,0.69703484
569.0,569.0,0.0010362547
570.0,570.0,0.066664174
571.0,571.0,7.532384E-4
572.0,572.0,3.240044E-5
573.0,573.0,1.3918669E-6
574.0,574.0,0.11709023
575.0,575.0,0.037455764
576.0,576.0,4.572822E-4
577.0,577.0,8.0607184E-5
578.0,578.0,0.6727961
579.0,579.0,1.0809415E-4
580.0,580.0,0.09017469
581.0,581.0,0.55256605
582.0,582.0,0.621564
583.0,583.0,0.34554595
584.0,584.0,0.002381616
585.0,585.0,8.372707E-6
586.0,586.0,4.1538133E-5
587.0,587.0,0.13997807
588.0,588.0,0.08713942
589.0,589.0,0.08573862
590.0,590.0,0.05503994
591.0,591.0,0.24928983
592.0,592.0,1.565023E-5
593.0,593.0,0.006638232
594.0,594.0,1.910041E-4
595.0,595.0,0.7718457
596.0,596.0,0.0043357587
597.0,597.0,0.0010902777
598.0,598.0,9.848106E-4
599.0,599.0,0.84274733
600.0,600.0,0.0010803887
601.0,601.0,1.7853074E-5
602.0,602.0,1.9386962E-4
603.0,603.0,9.534277E-4
604.0,604.0,0.015239493
605.0,605.0,0.0851639
606.0,606.0,6.9261907E-4
607.0,607.0,5.2695355E-4
608.0,608.0,5.7400815E-5
609.0,609.0,0.6387819
610.0,610.0,7.149908E-5
611.0,611.0,0.104194015
612.0,612.0,0.37075168
613.0,613.0,9.651071E-4
614.0,614.0,8.000136E-5
615.0,615.0,0.014331917
616.0,616.0,1.0540176E-5
617.0,617.0,0.018596724
618.0,618.0,0.14363965
619.0,619.0,0.005449183
620.0,620.0,3.0156312E-4
621.0,621.0,0.0012185776
622.0,622.0,0.7451252
623.0,623.0,0.4
624.0,624.0,0.004750605
625.0,625.0,0.04326178
626.0,626.0,0.0013150225
627.0,627.0,0.2734519
628.0,628.0,0.011246895
629.0,629.0,2.2565655E-5
630.0,630.0,0.0017589503
631.0,631.0,0.0013653341
632.0,632.0,0.04733711
633.0,633.0,0.0033214719
634.0,634.0,3.6426704E-6
635.0,635.0,0.043167934
636.0,636.0,0.0027477825
637.0,637.0,0.27814347
638.0,638.0,0.0044838707
639.0,639.0,0.01137109
640.0,640.0,3.780305E-5
641.0,641.0,8.3752314E-4
642.0,642.0,0.0012342928
643.0,643.0,0.58806145
644.0,644.0,0.5907304
645.0,645.0,0.0071782097
646.0,646.0,0.016542895
647.0,647.0,0.006239478
648.0,648.0,0.110767804
649.0,649.0,0.005559294
650.0,650.0,1.1430762E-5
651.0,651.0,0.0013950922
652.0,652.0,3.0159965E-4
653.0,653.0,0.7512481
654.0,654.0,3.918894E-4
655.0,655.0,1.5158844E-5
656.0,656.0,0.38521346
657.0,657.0,0.016202884
658.0,658.0,0.005254642
659.0,659.0,0.002619716
660.0,660.0,0.00932541
661.0,661.0,0.009910277
662.0,662.0,0.0010305457
663.0,663.0,0.0013383271
664.0,664.0,0.491371
665.0,665.0,0.0010644849
666.0,666.0,1.7670298E-5
667.0,667.0,0.20006149
668.0,668.0,0.5552723
669.0,669.0,5.235385E-4
670.0,670.0,1.974591E-4
671.0,671.0,0.026322516
672.0,672.0,0.006527967
673.0,673.0,2.3164144E-7
674.0,674.0,0.0038328753
675.0,675.0,0.06683784
676.0,676.0,0.0016832183
677.0,677.0,0.4553551
678.0,678.0,7.044676E-5
679.0,679.0,4.155058E-5
680.0,680.0,2.1567103E-4
681.0,681.0,0.0048947143
682.0,682.0,0.4959415
683.0,683.0,6.889015E-4
684.0,684.0,1.7058082E-5
685.0,685.0,0.34042442
686.0,686.0,0.0110171465
687.0,687.0,0.009566018
688.0,688.0,7.531787E-5
689.0,689.0,0.16788813
690.0,690.0,0.037987705
691.0,691.0,1.1986711E-4
692.0,692.0,0.0016027432
693.0,693.0,0.002408524
694.0,694.0,0.76029646
695.0,695.0,0.0013939134
696.0,696.0,0.0012020377
697.0,697.0,9.921685E-6
698.0,698.0,4.4209562E-4
699.0,699.0,0.5059029
700.0,700.0,1.4058516E-5
701.0,701.0,0.03812179
702.0,702.0,0.034723185
703.0,703.0,0.090281785
704.0,704.0,0.0116090635
705.0,705.0,7.639943E-5
706.0,706.0,5.4241005E-5
707.0,707.0,8.53049E-4
708.0,708.0,0.0019932748
709.0,709.0,5.841702E-5
710.0,710.0,0.081523724
711.0,711.0,0.61070204
712.0,712.0,7.77847E-5
713.0,713.0,0.0253772
714.0,714.0,0.9264493
715.0,715.0,2.7570306E-4
716.0,716.0,4.2259E-6
717.0,717.0,0.51957786
718.0,718.0,0.0018220482
719.0,719.0,8.325844E-5
720.0,720.0,0.008328807
721.0,721.0,5.6038312E-5
722.0,722.0,0.042626463
723.0,723.0,0.034979843
724.0,724.0,0.0031129313
725.0,725.0,5.7144294E-5
726.0,726.0,0.0024671147
727.0,727.0,0.65593743
728.0,728.0,1.1748847E-5
729.0,729.0,5.4793877E-6
730.0,730.0,0.018240277
731.0,731.0,0.08896677
732.0,732.0,5.274176E-5
733.0,733.0,0.008592031
734.0,734.0,7.8908325E-4
735.0,735.0,0.003133933
736.0,736.0,0.17762467
737.0,737.0,0.63359815
738.0,738.0,6.4241106E-4
739.0,739.0,1.7542945E-5
740.0,740.0,0.7689665
741.0,741.0,0.008646774
742.0,742.0,0.005046806
743.0,743.0,5.0348102E-5
744.0,744.0,9.7372854E-4
745.0,745.0,0.0026257494
746.0,746.0,6.968794E-5
747.0,747.0,2.8461774E-4
748.0,748.0,0.06337922
749.0,749.0,0.68474907
750.0,750.0,0.63149714
751.0,751.0,5.817924E-4
752.0,752.0,0.81955904
753.0,753.0,6.5128906E-6
754.0,754.0,9.841871E-4
755.0,755.0,7.499585E-5
756.0,756.0,0.09569524
