x,y,species cloglog values
460.0,460.0,0.7133801
461.0,461.0,0.57251376
462.0,462.0,0.24939944
463.0,463.0,0.28713143
464.0,464.0,0.59585625
465.0,465.0,0.16348971
466.0,466.0,0.66887254
467.0,467.0,0.37342602
468.0,468.0,0.6145613
469.0,469.0,0.4563835
470.0,470.0,0.26054645
471.0,471.0,0.7616597
472.0,472.0,0.9155389
473.0,473.0,0.71217185
474.0,474.0,0.88506514
475.0,475.0,0.21558002
476.0,476.0,0.5563046
477.0,477.0,0.2316721
478.0,478.0,0.6618771
479.0,479.0,0.15011835
480.0,480.0,0.3117885
481.0,481.0,0.15437439
482.0,482.0,0.35356942
483.0,483.0,0.48056754
484.0,484.0,0.85197985
485.0,485.0,0.68801934
486.0,486.0,0.80742663
487.0,487.0,0.5588264
488.0,488.0,0.41687575
489.0,489.0,0.85166895
490.0,490.0,0.23257564
491.0,491.0,0.35456085
492.0,492.0,0.8881058
493.0,493.0,0.3911076
494.0,494.0,0.6313395
495.0,495.0,0.25004026
496.0,496.0,0.18690015
497.0,497.0,0.2544055
498.0,498.0,0.5549772
499.0,499.0,0.80372095
500.0,500.0,0.2809334
501.0,501.0,0.1975782
502.0,502.0,0.28437304
503.0,503.0,0.41301438
504.0,504.0,0.7227621
505.0,505.0,0.8704896
506.0,506.0,0.5807882
507.0,507.0,0.4170318
508.0,508.0,0.15726939
509.0,509.0,0.5471723
510.0,510.0,0.3843976
511.0,511.0,0.678466
512.0,512.0,0.13707954
513.0,513.0,0.37236348
514.0,514.0,0.17192058
515.0,515.0,0.2182049
516.0,516.0,0.6167167
517.0,517.0,0.16929366
518.0,518.0,0.6015828
519.0,519.0,0.18791439
520.0,520.0,0.6428837
521.0,521.0,0.6317374
522.0,522.0,0.37912437
523.0,523.0,0.70350146
524.0,524.0,0.5260557
525.0,525.0,0.8139335
526.0,526.0,0.26725605
527.0,527.0,0.15767318
528.0,528.0,0.17989595
529.0,529.0,0.47260186
530.0,530.0,0.17859183
531.0,531.0,0.72189146
532.0,532.0,0.8870933
533.0,533.0,0.5637976
534.0,534.0,0.3869482
535.0,535.0,0.82881325
536.0,536.0,0.13347253
537.0,537.0,0.29029688
538.0,538.0,0.17762953
539.0,539.0,0.19312853
540.0,540.0,0.29888
541.0,541.0,0.22351982
542.0,542.0,0.75008416
543.0,543.0,0.13752472
544.0,544.0,0.5861057
545.0,545.0,0.5207535
546.0,546.0,0.7088313
547.0,547.0,0.61870354
548.0,548.0,0.26748043
549.0,549.0,0.24315186
550.0,550.0,0.7923876
551.0,551.0,0.4338679
552.0,552.0,0.4298712
553.0,553.0,0.18566853
554.0,554.0,0.22081614
555.0,555.0,0.1864798
556.0,556.0,0.21193631
557.0,557.0,0.18346576
558.0,558.0,0.49514666
559.0,559.0,0.1436279
560.0,560.0,0.63875115
561.0,561.0,0.6664685
562.0,562.0,0.3481815
563.0,563.0,0.27127266
564.0,564.0,0.5214397
565.0,565.0,0.5968347
566.0,566.0,0.35586601
567.0,567.0,0.30724624
568.0,568.0,0.21369632
569.0,569.0,0.5851587
570.0,570.0,0.9510393
571.0,571.0,0.27840155
572.0,572.0,0.49051288
573.0,573.0,0.88085526
574.0,574.0,0.534589
575.0,575.0,0.42722893
576.0,576.0,0.42241943
577.0,577.0,0.18554603
578.0,578.0,0.22724186
579.0,579.0,0.43460214
580.0,580.0,0.32806683
581.0,581.0,0.32134464
582.0,582.0,0.55881065
583.0,583.0,0.22883748
584.0,584.0,0.5425249
585.0,585.0,0.8850053
586.0,586.0,0.57598156
587.0,587.0,0.8685563
588.0,588.0,0.63495713
589.0,589.0,0.55215293
590.0,590.0,0.4423602
591.0,591.0,0.890009
592.0,592.0,0.30081922
593.0,593.0,0.25004393
594.0,594.0,0.50357187
595.0,595.0,0.59424835
596.0,596.0,0.9074602
597.0,597.0,0.66039264
598.0,598.0,0.27870712
599.0,599.0,0.15452863
600.0,600.0,0.14462115
601.0,601.0,0.283234
602.0,602.0,0.14249413
603.0,603.0,0.817023
604.0,604.0,0.5643438
605.0,605.0,0.22940406
606.0,606.0,0.8818211
607.0,607.0,0.7077193
608.0,608.0,0.15841421
609.0,609.0,0.60631263
610.0,610.0,0.2533865
611.0,611.0,0.37900546
612.0,612.0,0.24767123
613.0,613.0,0.6526293
614.0,614.0,0.34763688
615.0,615.0,0.23014829
616.0,616.0,0.58814144
617.0,617.0,0.6355804
618.0,618.0,0.25288326
619.0,619.0,0.31265694
620.0,620.0,0.34401998
621.0,621.0,0.19781844
622.0,622.0,0.43860883
623.0,623.0,0.5816097
624.0,624.0,0.30529493
625.0,625.0,0.7355542
626.0,626.0,0.5283334
627.0,627.0,0.92348033
628.0,628.0,0.5050777
629.0,629.0,0.56896
630.0,630.0,0.13654982
631.0,631.0,0.6532473
632.0,632.0,0.16455376
633.0,633.0,0.22834791
634.0,634.0,0.61447823
635.0,635.0,0.1787073
636.0,636.0,0.25386867
637.0,637.0,0.7115114
638.0,638.0,0.68173367
639.0,639.0,0.17569777
640.0,640.0,0.3097628
