x,y,species min
646.0,646.0,0.01357478
647.0,647.0,0.04459053
648.0,648.0,0.2355423
649.0,649.0,0.31271935
650.0,650.0,0.70927364
651.0,651.0,0.009186138
652.0,652.0,0.13808416
653.0,653.0,0.2902018
654.0,654.0,0.42152774
655.0,655.0,0.7691124
656.0,656.0,0.24638766
657.0,657.0,0.8006379
658.0,658.0,0.51091564
659.0,659.0,0.7816886
660.0,660.0,0.16381115
661.0,661.0,0.75925004
662.0,662.0,0.18929659
663.0,663.0,0.20748109
664.0,664.0,0.16148049
665.0,665.0,0.2224511
666.0,666.0,0.123782694
667.0,667.0,0.26101133
668.0,668.0,0.55881053
669.0,669.0,0.012136567
670.0,670.0,0.2165374
671.0,671.0,0.40969834
672.0,672.0,0.62534344
673.0,673.0,0.40676048
674.0,674.0,0.04776277
675.0,675.0,0.8117186
676.0,676.0,0.6985289
677.0,677.0,0.12156339
678.0,678.0,0.5745545
679.0,679.0,0.05153788
680.0,680.0,0.35100594
681.0,681.0,0.04518385
682.0,682.0,0.7546609
683.0,683.0,0.007355046
684.0,684.0,0.041538812
685.0,685.0,0.023322787
686.0,686.0,0.15232334
687.0,687.0,0.06901586
688.0,688.0,0.39160886
689.0,689.0,0.7689382
690.0,690.0,0.77223325
691.0,691.0,0.21375702
692.0,692.0,0.5948633
693.0,693.0,0.3097504
694.0,694.0,0.72557276
695.0,695.0,0.030098127
696.0,696.0,0.74665993
697.0,697.0,0.007094331
698.0,698.0,0.46577543
699.0,699.0,0.009726732
700.0,700.0,0.7160569
701.0,701.0,0.5726107
702.0,702.0,0.77134895
703.0,703.0,0.7602841
704.0,704.0,0.10840256
705.0,705.0,0.01787083
706.0,706.0,0.04365031
707.0,707.0,0.15298153
708.0,708.0,0.1389028
709.0,709.0,0.70735073
710.0,710.0,0.7940145
711.0,711.0,0.27387965
712.0,712.0,0.19738978
713.0,713.0,0.07319805
714.0,714.0,0.5640845
715.0,715.0,0.7271161
716.0,716.0,0.68307775
717.0,717.0,0.016165527
718.0,718.0,0.0370966
719.0,719.0,0.48731428
720.0,720.0,0.100203276
721.0,721.0,0.3401645
722.0,722.0,0.1084961
723.0,723.0,0.10712385
724.0,724.0,0.7706556
725.0,725.0,0.7614521
726.0,726.0,0.09052168
727.0,727.0,0.014148659
728.0,728.0,0.42800257
729.0,729.0,0.05017504
730.0,730.0,0.06386413
731.0,731.0,0.18150061
732.0,732.0,0.30665585
733.0,733.0,0.35230485
734.0,734.0,0.18787332
735.0,735.0,0.013214621
736.0,736.0,0.40539646
737.0,737.0,0.32799736
738.0,738.0,0.013344662
739.0,739.0,0.006620334
740.0,740.0,0.2949214
741.0,741.0,0.21973678
742.0,742.0,0.3087906
743.0,743.0,0.59431064
744.0,744.0,0.25599402
745.0,745.0,0.4157319
746.0,746.0,0.10638974
747.0,747.0,0.13428888
748.0,748.0,0.15651141
749.0,749.0,0.5653423
750.0,750.0,0.35264233
751.0,751.0,0.009365761
752.0,752.0,0.015250712
753.0,753.0,0.056038324
754.0,754.0,0.29876572
755.0,755.0,0.07197663
756.0,756.0,0.08018022
757.0,757.0,0.054928668
758.0,758.0,0.49015433
759.0,759.0,0.26815206
760.0,760.0,0.36075827
761.0,761.0,0.39171955
762.0,762.0,0.26076114
763.0,763.0,0.34402898
764.0,764.0,0.24756669
765.0,765.0,0.06422029
766.0,766.0,0.1208271
767.0,767.0,0.07704745
768.0,768.0,0.8033254
769.0,769.0,0.31391773
770.0,770.0,0.0070424085
771.0,771.0,0.011729482
772.0,772.0,0.2685325
773.0,773.0,0.031694144
774.0,774.0,0.44410473
775.0,775.0,0.28713343
776.0,776.0,0.7890059
777.0,777.0,0.05849025
778.0,778.0,0.41483143
779.0,779.0,0.51291513
780.0,780.0,0.6173567
781.0,781.0,0.55397564
782.0,782.0,0.016489139
783.0,783.0,0.030021608
784.0,784.0,0.018480333
785.0,785.0,0.43042696
786.0,786.0,0.24685979
787.0,787.0,0.30044818
788.0,788.0,0.04746965
789.0,789.0,0.020254232
790.0,790.0,0.70573485
791.0,791.0,0.29461297
792.0,792.0,0.057526715
793.0,793.0,0.71686244
794.0,794.0,0.008683787
795.0,795.0,0.36313918
796.0,796.0,0.06925996
797.0,797.0,0.42259073
798.0,798.0,0.0076599205
799.0,799.0,0.033569418
800.0,800.0,0.56255203
801.0,801.0,0.32371226
802.0,802.0,0.35030624
803.0,803.0,0.42804068
804.0,804.0,0.8023867
805.0,805.0,0.19137521
806.0,806.0,0.24954155
