x,y,species cloglog values
348.0,348.0,0.2668135
349.0,349.0,0.8234772
350.0,350.0,0.32626444
351.0,351.0,0.5429441
352.0,352.0,0.4529031
353.0,353.0,0.037376236
354.0,354.0,0.6965543
355.0,355.0,0.7422153
356.0,356.0,0.06272865
357.0,357.0,0.045722723
358.0,358.0,0.3930204
359.0,359.0,0.067044824
360.0,360.0,0.4899198
361.0,361.0,0.09876608
362.0,362.0,0.065517224
363.0,363.0,0.035913568
364.0,364.0,0.80126715
365.0,365.0,0.6608894
366.0,366.0,0.40189832
367.0,367.0,0.74577177
368.0,368.0,0.7193216
369.0,369.0,0.6908519
370.0,370.0,0.1786654
371.0,371.0,0.31197065
372.0,372.0,0.33880508
373.0,373.0,0.44300342
374.0,374.0,0.65507823
375.0,375.0,0.3932051
376.0,376.0,0.121445194
377.0,377.0,0.4380882
378.0,378.0,0.5752468
379.0,379.0,0.90072215
380.0,380.0,0.42321396
381.0,381.0,0.44972858
382.0,382.0,0.47778854
383.0,383.0,0.34746283
384.0,384.0,0.20333622
385.0,385.0,0.50150055
386.0,386.0,0.8580743
387.0,387.0,0.00855566
388.0,388.0,0.5851906
389.0,389.0,0.018557306
390.0,390.0,0.0099695865
391.0,391.0,0.47819713
392.0,392.0,0.46446016
393.0,393.0,0.750694
394.0,394.0,0.15849505
395.0,395.0,0.11721948
396.0,396.0,0.022378923
397.0,397.0,0.024278624
398.0,398.0,0.2490494
399.0,399.0,0.21888483
400.0,400.0,0.051452264
401.0,401.0,0.1579003
402.0,402.0,0.40658033
403.0,403.0,0.04694765
404.0,404.0,0.4122848
405.0,405.0,0.14358573
406.0,406.0,0.057869207
407.0,407.0,0.32830125
408.0,408.0,0.74545664
409.0,409.0,0.3414185
410.0,410.0,0.07996195
411.0,411.0,0.44137883
412.0,412.0,0.5074438
413.0,413.0,0.50244445
414.0,414.0,0.052886683
415.0,415.0,0.56499934
416.0,416.0,0.039875
417.0,417.0,0.85433924
418.0,418.0,0.20383842
419.0,419.0,0.03899446
420.0,420.0,0.629936
421.0,421.0,0.402134
422.0,422.0,0.8059001
423.0,423.0,0.59860826
424.0,424.0,0.1415573
425.0,425.0,0.83576906
426.0,426.0,0.92944354
427.0,427.0,0.45209044
428.0,428.0,0.8655956
429.0,429.0,0.16784133
430.0,430.0,0.14528373
431.0,431.0,0.2154271
432.0,432.0,0.4206365
433.0,433.0,0.79830366
434.0,434.0,0.17937772
435.0,435.0,0.36111233
436.0,436.0,0.19163305
437.0,437.0,0.10192107
438.0,438.0,0.37972364
439.0,439.0,0.794584
440.0,440.0,0.042992443
441.0,441.0,0.7606229
442.0,442.0,0.72885746
443.0,443.0,0.030579273
444.0,444.0,0.12868716
