x,y,species cloglog values
497.0,497.0,0.44329113
498.0,498.0,0.51769936
499.0,499.0,0.39993176
500.0,500.0,0.86677945
501.0,501.0,0.47847682
502.0,502.0,0.36447662
503.0,503.0,0.37144575
504.0,504.0,0.6396048
505.0,505.0,0.7600406
506.0,506.0,0.5855559
507.0,507.0,0.3799009
508.0,508.0,0.896227
509.0,509.0,0.56252253
510.0,510.0,0.6832365
511.0,511.0,0.3518184
512.0,512.0,0.70532614
513.0,513.0,0.7039276
514.0,514.0,0.37032494
515.0,515.0,0.3032738
516.0,516.0,0.4960739
517.0,517.0,0.5190218
518.0,518.0,0.43795168
519.0,519.0,0.36833477
520.0,520.0,0.3563546
521.0,521.0,0.38625455
522.0,522.0,0.8413191
523.0,523.0,0.7279239
524.0,524.0,0.44055313
525.0,525.0,0.4130701
526.0,526.0,0.59622616
527.0,527.0,0.4718649
528.0,528.0,0.49543682
529.0,529.0,0.33851457
530.0,530.0,0.3601945
531.0,531.0,0.73559076
532.0,532.0,0.95403665
533.0,533.0,0.56388485
534.0,534.0,0.621522
535.0,535.0,0.64026886
536.0,536.0,0.7394475
537.0,537.0,0.8187937
538.0,538.0,0.4590736
539.0,539.0,0.6098545
540.0,540.0,0.47295666
541.0,541.0,0.45243534
542.0,542.0,0.5901613
543.0,543.0,0.62565255
544.0,544.0,0.5034962
545.0,545.0,0.57064843
546.0,546.0,0.7632999
547.0,547.0,0.44833502
548.0,548.0,0.35582855
549.0,549.0,0.71766466
550.0,550.0,0.49222383
551.0,551.0,0.32503763
552.0,552.0,0.5882574
553.0,553.0,0.5633648
554.0,554.0,0.40588033
555.0,555.0,0.6868094
556.0,556.0,0.81776536
557.0,557.0,0.74567413
558.0,558.0,0.6618459
559.0,559.0,0.53241414
560.0,560.0,0.7724934
561.0,561.0,0.2861906
562.0,562.0,0.7281571
563.0,563.0,0.44871294
564.0,564.0,0.5736634
565.0,565.0,0.7305736
566.0,566.0,0.67768335
567.0,567.0,0.71169704
568.0,568.0,0.840099
569.0,569.0,0.7683883
570.0,570.0,0.42767614
571.0,571.0,0.7856323
572.0,572.0,0.40940785
573.0,573.0,0.6746858
574.0,574.0,0.38070783
575.0,575.0,0.4345028
576.0,576.0,0.61085236
577.0,577.0,0.73816645
578.0,578.0,0.6744162
579.0,579.0,0.7658768
580.0,580.0,0.35229325
581.0,581.0,0.5964722
582.0,582.0,0.4006682
583.0,583.0,0.48484206
584.0,584.0,0.53198373
585.0,585.0,0.7203895
586.0,586.0,0.7807485
587.0,587.0,0.5061835
588.0,588.0,0.5385041
589.0,589.0,0.4272789
590.0,590.0,0.3719097
591.0,591.0,0.72971404
592.0,592.0,0.78265655
593.0,593.0,0.3682001
594.0,594.0,0.4700099
595.0,595.0,0.6467627
596.0,596.0,0.5049712
597.0,597.0,0.5680052
598.0,598.0,0.8430809
599.0,599.0,0.49895546
600.0,600.0,0.5042062
601.0,601.0,0.4791362
602.0,602.0,0.48301014
603.0,603.0,0.4787326
604.0,604.0,0.60823506
605.0,605.0,0.30329484
606.0,606.0,0.48896727
607.0,607.0,0.48958525
608.0,608.0,0.75846714
609.0,609.0,0.77666205
610.0,610.0,0.5263954
611.0,611.0,0.52388334
612.0,612.0,0.5349953
613.0,613.0,0.3740717
614.0,614.0,0.25952622
615.0,615.0,0.5522536
616.0,616.0,0.32165584
617.0,617.0,0.6510587
618.0,618.0,0.7397925
619.0,619.0,0.7211056
620.0,620.0,0.5875267
621.0,621.0,0.5146458
622.0,622.0,0.35735857
623.0,623.0,0.6275399
624.0,624.0,0.49144065
625.0,625.0,0.74189365
626.0,626.0,0.7416866
627.0,627.0,0.34881017
628.0,628.0,0.38935903
629.0,629.0,0.5208907
630.0,630.0,0.39006853
631.0,631.0,0.8238136
632.0,632.0,0.5162845
633.0,633.0,0.5809406
634.0,634.0,0.47691503
635.0,635.0,0.77177626
636.0,636.0,0.50989485
637.0,637.0,0.26726803
638.0,638.0,0.50576264
639.0,639.0,0.64041877
640.0,640.0,0.6519294
641.0,641.0,0.62270135
642.0,642.0,0.84377813
643.0,643.0,0.47393978
644.0,644.0,0.409751
645.0,645.0,0.6232121
646.0,646.0,0.66028565
647.0,647.0,0.47451702
648.0,648.0,0.63607603
649.0,649.0,0.6925754
650.0,650.0,0.3968277
651.0,651.0,0.48959944
652.0,652.0,0.83194363
653.0,653.0,0.52635545
654.0,654.0,0.7266143
655.0,655.0,0.46772417
656.0,656.0,0.40040335
657.0,657.0,0.3100105
658.0,658.0,0.68751013
659.0,659.0,0.5269229
660.0,660.0,0.7392651
661.0,661.0,0.6522978
662.0,662.0,0.41119826
663.0,663.0,0.34771788
664.0,664.0,0.83338225
665.0,665.0,0.5268199
666.0,666.0,0.6989664
667.0,667.0,0.55048406
668.0,668.0,0.5725634
669.0,669.0,0.72206515
670.0,670.0,0.48132628
671.0,671.0,0.6196862
672.0,672.0,0.8619131
673.0,673.0,0.42399988
674.0,674.0,0.30665478
675.0,675.0,0.40785527
676.0,676.0,0.73513055
677.0,677.0,0.6220434
678.0,678.0,0.69708973
679.0,679.0,0.55160743
680.0,680.0,0.27148062
681.0,681.0,0.5222236
682.0,682.0,0.38042614
683.0,683.0,0.6945369
684.0,684.0,0.7222242
685.0,685.0,0.39043486
686.0,686.0,0.46071222
687.0,687.0,0.33070034
688.0,688.0,0.5270274
689.0,689.0,0.53905255
690.0,690.0,0.5478261
691.0,691.0,0.5943887
692.0,692.0,0.5939389
693.0,693.0,0.87391216
694.0,694.0,0.2899599
695.0,695.0,0.5107833
696.0,696.0,0.59299785
697.0,697.0,0.5612433
698.0,698.0,0.62933314
699.0,699.0,0.280364
700.0,700.0,0.6072339
701.0,701.0,0.36676878
702.0,702.0,0.60119283
703.0,703.0,0.44131362
704.0,704.0,0.6687951
705.0,705.0,0.32829845
706.0,706.0,0.43016785
707.0,707.0,0.34929514
708.0,708.0,0.33828387
709.0,709.0,0.687262
710.0,710.0,0.72560704
711.0,711.0,0.5964249
712.0,712.0,0.44197845
713.0,713.0,0.4794615
714.0,714.0,0.70856524
715.0,715.0,0.41303882
716.0,716.0,0.43479493
717.0,717.0,0.5398588
718.0,718.0,0.6090374
719.0,719.0,0.60742885
720.0,720.0,0.592337
721.0,721.0,0.5096942
722.0,722.0,0.39113745
723.0,723.0,0.62488544
724.0,724.0,0.4978795
725.0,725.0,0.82098895
726.0,726.0,0.39756796
727.0,727.0,0.9470089
728.0,728.0,0.45009425
729.0,729.0,0.72097754
730.0,730.0,0.39235353
731.0,731.0,0.46552014
732.0,732.0,0.5508586
733.0,733.0,0.7543549
734.0,734.0,0.5213553
735.0,735.0,0.41343966
736.0,736.0,0.7704558
737.0,737.0,0.4582459
738.0,738.0,0.4109811
739.0,739.0,0.43412834
740.0,740.0,0.3230153
741.0,741.0,0.47133368
742.0,742.0,0.40732002
743.0,743.0,0.4526004
744.0,744.0,0.5933659
745.0,745.0,0.47126278
746.0,746.0,0.5594578
747.0,747.0,0.6034021
748.0,748.0,0.27158093
749.0,749.0,0.28709704
750.0,750.0,0.47894794
751.0,751.0,0.47951454
752.0,752.0,0.61919594
753.0,753.0,0.52871495
754.0,754.0,0.6490648
755.0,755.0,0.43846306
756.0,756.0,0.24875475
757.0,757.0,0.41578564
758.0,758.0,0.5923882
759.0,759.0,0.5934931
760.0,760.0,0.48846778
761.0,761.0,0.4214218
762.0,762.0,0.80401397
763.0,763.0,0.39098138
764.0,764.0,0.47185248
765.0,765.0,0.50571436
766.0,766.0,0.50265956
767.0,767.0,0.7503941
768.0,768.0,0.36370546
769.0,769.0,0.65508413
770.0,770.0,0.7677105
771.0,771.0,0.7207388
772.0,772.0,0.7419232
773.0,773.0,0.75675493
774.0,774.0,0.6245035
775.0,775.0,0.7115859
776.0,776.0,0.2585502
777.0,777.0,0.73622656
778.0,778.0,0.7259713
779.0,779.0,0.7490186
780.0,780.0,0.6094476
781.0,781.0,0.4315649
782.0,782.0,0.61642015
783.0,783.0,0.27802435
784.0,784.0,0.4644192
785.0,785.0,0.8481623
786.0,786.0,0.51503545
787.0,787.0,0.329181
788.0,788.0,0.5547347
789.0,789.0,0.52030766
790.0,790.0,0.7198372
791.0,791.0,0.7997601
792.0,792.0,0.8494411
793.0,793.0,0.59530354
794.0,794.0,0.46244735
795.0,795.0,0.74097514
796.0,796.0,0.65523875
797.0,797.0,0.753711
798.0,798.0,0.52283734
799.0,799.0,0.867326
800.0,800.0,0.25969023
801.0,801.0,0.45990157
802.0,802.0,0.75698423
803.0,803.0,0.55749756
804.0,804.0,0.7767588
805.0,805.0,0.73189795
806.0,806.0,0.35330895
807.0,807.0,0.34840572
808.0,808.0,0.39111295
809.0,809.0,0.28234327
810.0,810.0,0.6476461
811.0,811.0,0.7358121
812.0,812.0,0.5497819
813.0,813.0,0.6048703
814.0,814.0,0.77596045
815.0,815.0,0.7571748
816.0,816.0,0.41263312
817.0,817.0,0.64871556
818.0,818.0,0.7403342
819.0,819.0,0.5812832
820.0,820.0,0.53707594
821.0,821.0,0.73402494
822.0,822.0,0.8031951
823.0,823.0,0.49396414
824.0,824.0,0.5977287
825.0,825.0,0.5176624
826.0,826.0,0.84584796
827.0,827.0,0.54316103
828.0,828.0,0.6139476
829.0,829.0,0.45170152
830.0,830.0,0.80237967
831.0,831.0,0.7903534
832.0,832.0,0.45691982
833.0,833.0,0.76297766
834.0,834.0,0.7207016
835.0,835.0,0.75835603
836.0,836.0,0.81124663
837.0,837.0,0.73402435
838.0,838.0,0.45153397
839.0,839.0,0.6912356
840.0,840.0,0.45378897
841.0,841.0,0.26545587
842.0,842.0,0.6575697
843.0,843.0,0.864943
844.0,844.0,0.5808185
845.0,845.0,0.43647894
846.0,846.0,0.6803042
847.0,847.0,0.7364143
848.0,848.0,0.5915178
849.0,849.0,0.40538368
850.0,850.0,0.47784346
851.0,851.0,0.5221383
852.0,852.0,0.81573784
853.0,853.0,0.5806345
854.0,854.0,0.61754024
855.0,855.0,0.7355767
856.0,856.0,0.41284892
857.0,857.0,0.45060807
858.0,858.0,0.36584565
859.0,859.0,0.79791135
860.0,860.0,0.36747608
861.0,861.0,0.4273039
862.0,862.0,0.5109761
863.0,863.0,0.9313269
864.0,864.0,0.47428998
865.0,865.0,0.39376643
866.0,866.0,0.441726
867.0,867.0,0.458566
868.0,868.0,0.35297337
869.0,869.0,0.57321393
870.0,870.0,0.5209171
871.0,871.0,0.6523555
872.0,872.0,0.6573086
873.0,873.0,0.46160385
874.0,874.0,0.80994904
875.0,875.0,0.4451716
876.0,876.0,0.7812701
877.0,877.0,0.44509736
878.0,878.0,0.63160914
879.0,879.0,0.6440584
880.0,880.0,0.54562885
881.0,881.0,0.70836204
882.0,882.0,0.7246854
883.0,883.0,0.51901495
884.0,884.0,0.35070097
885.0,885.0,0.34878922
886.0,886.0,0.3149672
887.0,887.0,0.71294755
888.0,888.0,0.2854603
889.0,889.0,0.77893555
890.0,890.0,0.43226242
891.0,891.0,0.7137851
892.0,892.0,0.54061484
893.0,893.0,0.3999671
894.0,894.0,0.45505503
895.0,895.0,0.76352954
896.0,896.0,0.37844163
897.0,897.0,0.44595006
898.0,898.0,0.48189536
899.0,899.0,0.3694268
900.0,900.0,0.82971483
901.0,901.0,0.45334867
902.0,902.0,0.4163231
903.0,903.0,0.472153
904.0,904.0,0.45152703
905.0,905.0,0.2965055
906.0,906.0,0.57691705
907.0,907.0,0.7917688
908.0,908.0,0.33590344
909.0,909.0,0.5931063
910.0,910.0,0.9481228
911.0,911.0,0.37048846
912.0,912.0,0.67735887
913.0,913.0,0.6078762
914.0,914.0,0.6399909
915.0,915.0,0.75174844
916.0,916.0,0.53939843
917.0,917.0,0.74424624
918.0,918.0,0.7189754
919.0,919.0,0.7380582
920.0,920.0,0.49233153
921.0,921.0,0.47664282
922.0,922.0,0.75830996
923.0,923.0,0.25046796
924.0,924.0,0.65464056
925.0,925.0,0.57355326
926.0,926.0,0.5826099
927.0,927.0,0.25263414
928.0,928.0,0.74984217
929.0,929.0,0.49711913
930.0,930.0,0.6032497
931.0,931.0,0.7601313
932.0,932.0,0.25108683
933.0,933.0,0.5445025
934.0,934.0,0.7935066
935.0,935.0,0.8118818
936.0,936.0,0.57854104
937.0,937.0,0.5967833
938.0,938.0,0.45754254
939.0,939.0,0.5064121
940.0,940.0,0.43095702
941.0,941.0,0.75490975
942.0,942.0,0.718136
943.0,943.0,0.7175481
944.0,944.0,0.4922497
945.0,945.0,0.45841235
946.0,946.0,0.43716994
947.0,947.0,0.51330835
948.0,948.0,0.5512021
949.0,949.0,0.38328
950.0,950.0,0.34446695
951.0,951.0,0.82317626
952.0,952.0,0.75282925
953.0,953.0,0.41122314
954.0,954.0,0.3104584
955.0,955.0,0.5292888
956.0,956.0,0.42014548
957.0,957.0,0.5512703
958.0,958.0,0.51145464
959.0,959.0,0.70704865
960.0,960.0,0.34393784
961.0,961.0,0.38842085
962.0,962.0,0.34702146
963.0,963.0,0.7717902
964.0,964.0,0.70210576
965.0,965.0,0.6614534
966.0,966.0,0.8299431
967.0,967.0,0.47005427
968.0,968.0,0.34293076
969.0,969.0,0.4868886
970.0,970.0,0.8455737
971.0,971.0,0.8950021
972.0,972.0,0.2962875
973.0,973.0,0.3357679
974.0,974.0,0.46658286
975.0,975.0,0.7821026
976.0,976.0,0.7266844
977.0,977.0,0.75515246
978.0,978.0,0.28759685
979.0,979.0,0.5648217
980.0,980.0,0.7452918
981.0,981.0,0.45677167
982.0,982.0,0.5672226
983.0,983.0,0.42645484
984.0,984.0,0.3624388
985.0,985.0,0.5141469
986.0,986.0,0.25857875
987.0,987.0,0.49013776
988.0,988.0,0.3307929
989.0,989.0,0.7889177
990.0,990.0,0.80553657
991.0,991.0,0.718201
992.0,992.0,0.5608834
993.0,993.0,0.4828197
994.0,994.0,0.24706647
995.0,995.0,0.558991
996.0,996.0,0.66777647
997.0,997.0,0.53271514
998.0,998.0,0.542647
999.0,999.0,0.7616973
1000.0,1000.0,0.7143977
