x,y,species median
907.0,907.0,0.63959116
908.0,908.0,0.7378143
909.0,909.0,0.49570668
910.0,910.0,0.669363
911.0,911.0,0.4892823
912.0,912.0,0.8004827
913.0,913.0,0.6262092
914.0,914.0,0.73854256
915.0,915.0,0.7314109
916.0,916.0,0.48249087
917.0,917.0,0.49363136
918.0,918.0,0.49944508
919.0,919.0,0.5321734
920.0,920.0,0.60498965
921.0,921.0,0.50905555
922.0,922.0,0.5850732
923.0,923.0,0.46954262
924.0,924.0,0.53529817
925.0,925.0,0.67024827
926.0,926.0,0.644769
927.0,927.0,0.50432897
928.0,928.0,0.6398111
929.0,929.0,0.4907173
930.0,930.0,0.4975805
931.0,931.0,0.70876306
932.0,932.0,0.4717736
933.0,933.0,0.5150789
934.0,934.0,0.7674
935.0,935.0,0.67923725
936.0,936.0,0.56462324
937.0,937.0,0.6006921
938.0,938.0,0.56284493
939.0,939.0,0.7827434
940.0,940.0,0.5914965
941.0,941.0,0.4629478
942.0,942.0,0.6556369
943.0,943.0,0.49259657
944.0,944.0,0.7323327
945.0,945.0,0.6904196
946.0,946.0,0.60142154
947.0,947.0,0.4644865
948.0,948.0,0.4220468
949.0,949.0,0.45596927
950.0,950.0,0.7597741
951.0,951.0,0.6807166
952.0,952.0,0.5937405
953.0,953.0,0.63571566
954.0,954.0,0.6661952
955.0,955.0,0.45579633
956.0,956.0,0.62937075
957.0,957.0,0.642321
958.0,958.0,0.66534066
959.0,959.0,0.47169134
960.0,960.0,0.68149745
961.0,961.0,0.77155226
962.0,962.0,0.6839681
963.0,963.0,0.50614154
964.0,964.0,0.567281
965.0,965.0,0.5559179
966.0,966.0,0.8122115
967.0,967.0,0.48320338
968.0,968.0,0.65457
969.0,969.0,0.56477624
970.0,970.0,0.48954886
971.0,971.0,0.5136529
972.0,972.0,0.7431147
973.0,973.0,0.5740322
974.0,974.0,0.4374505
975.0,975.0,0.73747534
976.0,976.0,0.48233742
977.0,977.0,0.5993696
978.0,978.0,0.6732747
979.0,979.0,0.47749782
980.0,980.0,0.7706512
981.0,981.0,0.51645434
982.0,982.0,0.62983215
983.0,983.0,0.6298195
984.0,984.0,0.605286
985.0,985.0,0.65954846
986.0,986.0,0.55762327
987.0,987.0,0.60034317
988.0,988.0,0.5907967
989.0,989.0,0.571263
990.0,990.0,0.68102175
991.0,991.0,0.7270898
992.0,992.0,0.4601254
993.0,993.0,0.48802832
994.0,994.0,0.64335346
995.0,995.0,0.67977077
996.0,996.0,0.49772152
997.0,997.0,0.75733113
998.0,998.0,0.46247408
999.0,999.0,0.8248294
1000.0,1000.0,0.713835
1001.0,1001.0,0.6622877
