x,y,species cloglog values
369.0,369.0,0.39195278
370.0,370.0,0.39019382
371.0,371.0,1.1453647E-4
372.0,372.0,1.2245856E-6
373.0,373.0,0.0015379769
374.0,374.0,1.5801465E-6
375.0,375.0,0.72625
376.0,376.0,0.36849934
377.0,377.0,0.079975195
378.0,378.0,0.030019872
379.0,379.0,2.5024422E-4
380.0,380.0,0.12986463
381.0,381.0,0.50695807
382.0,382.0,0.68059313
383.0,383.0,0.047921874
384.0,384.0,0.6616744
385.0,385.0,0.00789695
386.0,386.0,0.8966553
387.0,387.0,2.405102E-7
388.0,388.0,0.05070848
389.0,389.0,0.16718508
390.0,390.0,0.011716675
391.0,391.0,0.0049909474
392.0,392.0,0.2864716
393.0,393.0,7.171124E-5
394.0,394.0,0.090956256
395.0,395.0,1.2496477E-5
396.0,396.0,0.00433659
397.0,397.0,2.2841446E-6
398.0,398.0,0.5932347
399.0,399.0,0.012735458
400.0,400.0,2.1035036E-4
401.0,401.0,4.4332137E-5
402.0,402.0,0.087268434
403.0,403.0,0.012237684
404.0,404.0,0.6150005
405.0,405.0,0.068149805
406.0,406.0,1.1449594E-6
407.0,407.0,1.3172797E-5
408.0,408.0,8.6330215E-4
409.0,409.0,1.5114892E-7
410.0,410.0,5.379513E-4
411.0,411.0,0.054295026
412.0,412.0,0.044583205
413.0,413.0,0.01019344
414.0,414.0,0.8195913
415.0,415.0,2.4906623E-5
416.0,416.0,0.25326443
417.0,417.0,0.030434722
418.0,418.0,0.013635312
419.0,419.0,0.27809316
420.0,420.0,9.20485E-4
421.0,421.0,0.022357602
422.0,422.0,0.0026483953
423.0,423.0,0.014686336
424.0,424.0,0.014113732
425.0,425.0,0.34050936
426.0,426.0,0.2147183
427.0,427.0,0.0016666868
428.0,428.0,0.6826914
429.0,429.0,5.5883525E-6
430.0,430.0,0.13912366
431.0,431.0,0.10032993
432.0,432.0,0.11570576
433.0,433.0,0.177915
434.0,434.0,0.18340921
435.0,435.0,4.6623804E-6
436.0,436.0,4.472629E-4
437.0,437.0,1.5779214E-4
438.0,438.0,1.3235824E-4
439.0,439.0,0.003805273
440.0,440.0,0.2564949
441.0,441.0,0.0039362665
442.0,442.0,0.014152251
443.0,443.0,0.11707529
444.0,444.0,0.008848563
445.0,445.0,0.0017613791
446.0,446.0,2.6175967E-6
